message_id,message_text,label,message_type,channel,language,locale,scam_keywords,confidence_score,scam_subtype,link_present,urgency_level
4787,आपकी नेटफ्लिक्स सदस्यता समाप्त हो रही है। नवीनीकरण करें: http://aadhaar-verify-secure.gov.in?token=38285,scam,Subscription,SMS,Hindi,IN,"urgent,verify,account",0.81,Subscription,1,Critical
4788,ICICI: आपका डेबिट कार्ड ब्लॉक है। पुनः सक्रिय करें: http://paytm-unlock.com?id=4316,scam,Banking,SMS,Hindi,IN,"prize,claim",0.77,Banking,1,Critical
4789,Free data mila hai 2GB. Claim kar: http://hdfc-secure.in?token=47045,scam,Telecom,Email,Hinglish,IN,"prize,claim",0.82,Telecom,1,High
4790,आप iPhone 15 के भाग्यशाली विजेता हैं! अभी दावा करें: http://secure-banking.co.in?token=12041,scam,Prize,SMS,Hindi,IN,"prize,claim",0.93,Prize,1,High
4791,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
4792,"Bhai, tera account band hone wala hai. Bachane ke liye click kar: http://bit.ly/urgent-verify?id=8381",scam,Phishing,Email,Hinglish,IN,"urgent,verify,account",0.76,Phishing,1,Critical
4793,Login OTP 974415 hai. Kisi ko mat batana.,legitimate,Legitimate,Email,Hinglish,IN,,0.05,None,0,None
4794,Exclusive Offer: You got a gift card worth Rs. 5000. Redeem: http://instagram-verify-secure.com?id=5805,scam,Prize,Email,English,IN,"urgent,verify,account",0.83,Prize,1,Critical
4795,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,SMS,Hindi,IN,,0.02,None,0,None
4796,Google Pay: कैशबैक प्राप्त करने के लिए ओटीपी 103028 दर्ज करें।,scam,OTP_Request,SMS,Hindi,IN,"prize,claim",0.89,OTP_Request,0,High
4797,Tera Google account ud jayega 24 ghante mein.,scam,Urgent_Threat,SMS,Hinglish,IN,"urgent,verify,account",0.81,Urgent_Threat,0,Medium
4798,इस महीने का आपका विवरण तैयार है।,legitimate,Legitimate,Email,Hindi,IN,,0.06,None,0,None
4799,Your statement for January is generated.,legitimate,Legitimate,SMS,English,IN,,0.02,None,0,None
4800,OTP batao transaction confirm karne ke liye.,scam,Data_Request,Email,Hinglish,IN,"prize,claim",0.84,Data_Request,0,High
4801,Tera Google account ud jayega 24 ghante mein.,scam,Urgent_Threat,Email,Hinglish,IN,"urgent,verify,account",0.79,Urgent_Threat,0,Medium
4802,Please find attached the invoice for your recent purchase.,legitimate,Legitimate,Email,English,IN,,0.02,None,0,None
4803,अनुस्मारक: कल सुबह 10 बजे दंत चिकित्सक की नियुक्ति।,legitimate,Legitimate,Email,Hindi,IN,,0.05,None,0,None
4804,इस महीने का आपका विवरण तैयार है।,legitimate,Legitimate,SMS,Hindi,IN,,0.03,None,0,None
4805,लॉगिन के लिए ओटीपी 616655 है। साझा न करें।,legitimate,Legitimate,SMS,Hindi,IN,,0.01,None,0,None
4806,बिना सिबिल चेक के लोन। अभी प्राप्त करें: http://instagram-verify-secure.com?id=3062,scam,Loan,Email,Hindi,IN,"urgent,verify,account",0.81,Loan,1,High
4807,बैठक का एजेंडा अपडेट किया गया।,legitimate,Legitimate,SMS,Hindi,IN,,0.02,None,0,None
4808,इस महीने का आपका विवरण तैयार है।,legitimate,Legitimate,SMS,Hindi,IN,,0.03,None,0,None
4809,Reminder: Dentist appointment tomorrow at 10 AM.,legitimate,Legitimate,Email,English,IN,,0.03,None,0,None
4810,"Bhai, aaj shaam ko mil rahe hain kya?",legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
4811,PAN-Aadhaar link nahi hai. Jaldi kar: http://secure-banking.co.in?token=74766,scam,Government,SMS,Hinglish,IN,"prize,claim",0.86,Government,1,High
4812,Vi: Your number will be disconnected. Recharge: http://prize-claim.com?token=72715,scam,Telecom,Email,English,IN,"prize,claim",0.83,Telecom,1,High
4813,Meeting agenda updated. Check email.,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
4814,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,Email,Hindi,IN,,0.02,None,0,None
4815,रु. 50000 कैशबैक प्राप्त करने के लिए अपना यूपीआई आईडी भेजें।,scam,Data_Request,Email,Hindi,IN,"prize,claim",0.91,Data_Request,0,Critical
4816,Due date aaj hai. Abhi pay kar: http://payment-update.com?id=5327,scam,Payment,SMS,Hinglish,IN,"prize,claim",0.9,Payment,1,High
4817,Instant loan chahiye? 5 min mein milega: http://amazon-prime-renew.com?id=7525,scam,Loan,SMS,Hinglish,IN,"prize,claim",0.82,Loan,1,High
4818,URGENT: Account deletion pending. Cancel request: http://instagram-verify-secure.com?id=3388,scam,Phishing,SMS,English,IN,"urgent,verify,account",0.94,Phishing,1,High
4819,PAN-Aadhaar link nahi hai. Jaldi kar: http://hdfc-secure.in?id=2932,scam,Government,Email,Hinglish,IN,"prize,claim",0.76,Government,1,Critical
4820,"Hey, are we still meeting for lunch today?",legitimate,Legitimate,SMS,English,IN,,0.03,None,0,None
4821,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,Email,Hindi,IN,,0.02,None,0,None
4822,आपका पैकेज वितरित कर दिया गया है।,legitimate,Legitimate,SMS,Hindi,IN,,0.03,None,0,None
4823,बैंक सत्यापन: केवाईसी के लिए कॉल करने वाले को ओटीपी 524933 दें।,scam,OTP_Request,SMS,Hindi,IN,"prize,claim",0.77,OTP_Request,0,High
4824,Thank you for your feedback!,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
4825,Instant Loan approved. Disbursal in 5 mins. Click: http://account-recovery.com?token=74424,scam,Loan,SMS,English,IN,"urgent,verify,account",0.89,Loan,1,High
4826,इस महीने का आपका विवरण तैयार है।,legitimate,Legitimate,SMS,Hindi,IN,,0.05,None,0,None
4827,Bank call pe OTP 793686 de do KYC ke liye.,scam,OTP_Request,Email,Hinglish,IN,"prize,claim",0.9,OTP_Request,0,High
4828,Jio plan khatam. Sasta recharge kar: http://secure-banking.co.in?id=7639,scam,Telecom,Email,Hinglish,IN,"prize,claim",0.86,Telecom,1,Critical
4829,हॉटस्टार: आपकी सदस्यता निलंबित कर दी गई है। पुनः सक्रिय करें: http://account-confirm.net?token=19245,scam,Subscription,SMS,Hindi,IN,"urgent,verify,account",0.89,Subscription,1,High
4830,Please find attached the invoice for your recent purchase.,legitimate,Legitimate,Email,English,IN,,0.03,None,0,None
4831,Tera parcel deliver ho gaya. Check kar le.,legitimate,Legitimate,Email,Hinglish,IN,,0.05,None,0,None
4832,लॉटरी विजेता! आपका रु. 10 Lakh का पुरस्कार इंतजार कर रहा है: http://verify-secure-account.com?token=90014,scam,Prize,Email,Hindi,IN,"urgent,verify,account",0.92,Prize,1,High
4833,"Bhai, tera account band hone wala hai. Bachane ke liye click kar: http://bit.ly/urgent-verify?id=7439",scam,Phishing,SMS,Hinglish,IN,"urgent,verify,account",0.87,Phishing,1,High
4834,आपका पैकेज वितरित कर दिया गया है।,legitimate,Legitimate,Email,Hindi,IN,,0.04,None,0,None
4835,Hotstar: Membership suspend ho gayi. Wapas chalu kar: http://payment-update.com?id=8585,scam,Subscription,Email,Hinglish,IN,"prize,claim",0.81,Subscription,1,High
4836,Police verification pending. Report to station immediately.,scam,Urgent_Threat,SMS,English,IN,"prize,claim",0.79,Urgent_Threat,0,Medium
4837,पैन कार्ड लिंक नहीं है। आधार से तुरंत लिंक करें: http://instagram-verify-secure.com?token=30124,scam,Government,SMS,Hindi,IN,"urgent,verify,account",0.9,Government,1,Medium
4838,Your statement for January is generated.,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
4839,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,Email,English,IN,,0.03,None,0,None
4840,लॉगिन के लिए ओटीपी 756602 है। साझा न करें।,legitimate,Legitimate,Email,Hindi,IN,,0.02,None,0,None
4841,Congratulations! You won Rs. 1 Crore in the Lucky Draw! Claim: http://facebook-verify.com?id=6192,scam,Prize,SMS,English,IN,"urgent,verify,account",0.77,Prize,1,High
4842,Rs. 5000 kat gaye tere account se? Agar tu nahi tha toh click kar: http://amazon-prime-renew.com?id=8687,scam,Banking,SMS,Hinglish,IN,"urgent,verify,account",0.92,Banking,1,High
4843,Your bank account XXXX8154 is blocked. Update KYC at http://hdfc-secure.in?id=7916 immediately.,scam,Banking,Email,English,IN,"urgent,verify,account",0.81,Banking,1,High
4844,Hotstar: Membership suspend ho gayi. Wapas chalu kar: http://secure-banking.co.in?id=8769,scam,Subscription,SMS,Hinglish,IN,"prize,claim",0.95,Subscription,1,Medium
4845,क्रेडिट कार्ड बिल बकाया है। जुर्माना से बचने के लिए भरें: http://secure-banking.co.in?token=59293,scam,Payment,Email,Hindi,IN,"prize,claim",0.89,Payment,1,Medium
4846,Your Aadhaar card is suspended. Verify now: http://verify-secure-account.com?id=5320,scam,Government,Email,English,IN,"urgent,verify,account",0.87,Government,1,Critical
4847,आपका पैकेज वितरित कर दिया गया है।,legitimate,Legitimate,SMS,Hindi,IN,,0.02,None,0,None
4848,Your statement for January is generated.,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
4849,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,SMS,English,IN,,0.01,None,0,None
4850,FB page delete ho jayega. Verify kar: http://hdfc-secure.in?id=2832,scam,Social_Media,Email,Hinglish,IN,"prize,claim",0.82,Social_Media,1,Medium
4851,आपका आधार कार्ड निलंबित है। अभी सत्यापित करें: http://account-recovery.com?token=38071,scam,Government,Email,Hindi,IN,"urgent,verify,account",0.77,Government,1,High
4852,Your access has been restricted. Restore access: http://account-confirm.net?id=6616,scam,Phishing,Email,English,IN,"urgent,verify,account",0.91,Phishing,1,High
4853,Meeting ka time change ho gaya hai.,legitimate,Legitimate,Email,Hinglish,IN,,0.02,None,0,None
4854,Income Tax Refund of Rs. 500 approved. Claim: http://secure-banking.co.in?token=39554,scam,Government,Email,English,IN,"prize,claim",0.91,Government,1,High
4855,कृपया अपनी हालिया खरीदारी का चालान प्राप्त करें।,legitimate,Legitimate,Email,Hindi,IN,,0.01,None,0,None
4856,अनुस्मारक: कल सुबह 10 बजे दंत चिकित्सक की नियुक्ति।,legitimate,Legitimate,Email,Hindi,IN,,0.04,None,0,None
4857,SBI: Paisa katne wala hai. Roko isse: http://payment-update.com?id=3434,scam,Banking,Email,Hinglish,IN,"prize,claim",0.91,Banking,1,High
4858,Your package has been delivered. Track here: https://incometax.gov.in,legitimate,Legitimate,Email,English,IN,,0.05,None,1,None
4859,Invoice attach kiya hai email mein dekh lena.,legitimate,Legitimate,Email,Hinglish,IN,,0.03,None,0,None
4860,एयरटेल: 2GB डेटा क्रेडिट किया गया। अभी दावा करें: http://aadhaar-verify-secure.gov.in?token=74303,scam,Telecom,SMS,Hindi,IN,"urgent,verify,account",0.77,Telecom,1,Medium
4861,Instant loan chahiye? 5 min mein milega: http://account-recovery.com?id=6616,scam,Loan,Email,Hinglish,IN,"urgent,verify,account",0.76,Loan,1,High
4862,OTP for login is 219329. Do not share.,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
4863,Your package has been delivered. Track here: https://hotstar.com,legitimate,Legitimate,Email,English,IN,,0.04,None,1,None
4864,Login OTP 575839 hai. Kisi ko mat batana.,legitimate,Legitimate,Email,Hinglish,IN,,0.04,None,0,None
4865,Feedback ke liye dhanyavad.,legitimate,Legitimate,Email,Hinglish,IN,,0.03,None,0,None
4866,Your package has been delivered. Track here: https://incometax.gov.in,legitimate,Legitimate,Email,English,IN,,0.06,None,1,None
4867,आपकी पहुंच प्रतिबंधित कर दी गई है। बहाल करें: http://payment-update.com?id=6167,scam,Phishing,SMS,Hindi,IN,"prize,claim",0.97,Phishing,1,Medium
4868,"बधाई हो! आपने लकी ड्रॉ में रु. 25,000 जीते हैं! दावा करें: http://account-confirm.net?token=31287",scam,Prize,Email,Hindi,IN,"urgent,verify,account",0.94,Prize,1,High
4869,कृपया अपनी हालिया खरीदारी का चालान प्राप्त करें।,legitimate,Legitimate,SMS,Hindi,IN,,0.01,None,0,None
4870,Meeting agenda updated. Check email.,legitimate,Legitimate,Email,English,IN,,0.02,None,0,None
4871,"Bhai, aaj shaam ko mil rahe hain kya?",legitimate,Legitimate,SMS,Hinglish,IN,,0.04,None,0,None
4872,Feedback ke liye dhanyavad.,legitimate,Legitimate,Email,Hinglish,IN,,0.05,None,0,None
4873,OTP for login is 603773. Do not share.,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
4874,फेसबुक: आपका पेज हटा दिया जाएगा। पहचान सत्यापित करें: http://bit.ly/urgent-verify?token=46968,scam,Social_Media,SMS,Hindi,IN,"urgent,verify,account",0.93,Social_Media,1,High
4875,Kal subah 10 baje dentist ke paas jana hai yaad hai na?,legitimate,Legitimate,Email,Hinglish,IN,,0.03,None,0,None
4876,OTP for login is 662757. Do not share.,legitimate,Legitimate,SMS,English,IN,,0.03,None,0,None
4877,Send your UPI ID to receive Rs. 1000 cashback.,scam,Data_Request,SMS,English,IN,"prize,claim",0.94,Data_Request,0,High
4878,Invoice attach kiya hai email mein dekh lena.,legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
4879,"Bhai, aaj shaam ko mil rahe hain kya?",legitimate,Legitimate,SMS,Hinglish,IN,,0.01,None,0,None
4880,पुलिस सत्यापन लंबित। तुरंत थाने में रिपोर्ट करें।,scam,Urgent_Threat,Email,Hindi,IN,"prize,claim",0.85,Urgent_Threat,0,Medium
4881,चेतावनी: आपका खाता बंद होने वाला है। रद्द करें: http://amazon-prime-renew.com?id=7568,scam,Phishing,SMS,Hindi,IN,"prize,claim",0.97,Phishing,1,Critical
4882,आपका बैंक खाता XXXX7679 अवरुद्ध है। तुरंत केवाईसी अपडेट करें: http://account-confirm.net?token=27776,scam,Banking,Email,Hindi,IN,"urgent,verify,account",0.91,Banking,1,Critical
4883,Meeting ka time change ho gaya hai.,legitimate,Legitimate,Email,Hinglish,IN,,0.05,None,0,None
